,kl_18_101,kl_101_18,kl_18_50,kl_50_18,ent_18,ent_50,ent_101,ce_18_101,ce_101_18,ce_18_50,ce_50_18,nll_18,nll_101,brier_18,brier_101
2261,0.12634320644885777,0.03023675771601735,0.561259920414548,1.342521259687532,0.3013563263104914,3.262525523516923,0.00784760076856701,0.42769953275934885,0.038084358484584344,0.8626162467250392,4.605046783204454,0.03266824354738382,0.000601480853346739,0.0010480177031163551,3.700155328800747e-07
2262,0.17202640730902233,0.08998639446474356,0.3160319457981737,0.09937810070750631,0.9098871593700046,0.05390733453477234,0.29233698314869644,1.0819135666790276,0.38232337761344054,1.2259191051681793,0.15328543524227867,0.11669236815048158,0.039310429177643484,0.01225544071699547,0.0018627337804271171
2263,0.9617093909625359,0.7852195598859544,2.033805978033327,0.8967327861105339,3.8819361902697866,0.3198478569279403,2.3668743316617595,4.84364558123233,3.1520938915477124,5.915742168303115,1.2165806430384745,1.0444951096983721,0.6577957897424851,0.42502482676425446,0.2590632818874431
2264,0.015795290190759998,0.004719485910425212,0.01962146026607614,0.05727081190396298,0.06652230104580148,0.2610531892224395,0.006822881005120727,0.08231759123656154,0.011542366915546007,0.08614376131187762,0.3183240011264027,0.005969079561945356,0.0005304406587747472,3.579266366093847e-05,2.9369337428697406e-07
2265,2.8726233497917595,2.0308907626653694,3.125348868100071,2.073875384676834,4.9792934518110945,0.4104065023635367,0.48038496154706695,7.851916801602857,2.511275724212432,8.10464231991117,2.4842818870403707,2.3260519381443734,0.05464178908052884,0.8223046732330317,0.0028591955149148696
2266,3.6890484388521383,1.5217549687496645,1.6591291436000728,1.1703314931081774,4.769239214712228,0.8117817236114365,0.08649658226018567,8.458287653564375,1.6082515510098505,6.428368358312305,1.9821132167196136,1.574372261917801,0.007922298701264872,0.632194669535136,6.309557332473403e-05
2267,4.085467078188606,3.7894331551205136,1.743066997863799,2.130311558611018,5.098167642143029,2.4892280922271266,0.6563999714211701,9.183634720331632,4.445833126541684,6.841234640006828,4.619539650838145,3.6429493760943883,4.682932828320629,0.9580731501729879,1.79152913968184
2268,0.36595140525197356,0.11139861427830747,0.17251912067212624,0.0774925476052273,0.9901433978153412,0.2667874563607127,0.05871037326980192,1.356094803067314,0.1701089875481096,1.1626625184874673,0.34428000396594,0.1301871622303507,0.00523552145552415,0.01505501463984571,2.7599921363918867e-05
2269,3.4653816288207513,1.7218575186086398,3.1056558798592815,1.6324594035182043,4.542175864800579,0.38145584461391896,0.21481826152692235,8.007557493621333,1.9366757801355634,7.6478317446598565,2.0139152481321227,1.8468518658110138,0.021675730459120066,0.7206175796706658,0.000464900215955355
2270,3.1172829265843616,0.893580886060502,1.1574251936384299,0.599735067202001,3.3946938820178025,0.9624557109893046,0.06291854923622629,6.511976808602167,0.956499435296729,4.552119075656232,1.5621907781913067,0.9278478336426178,0.006190884037330853,0.3794300878817264,4.296682912263705e-05
2271,0.8386871727396434,0.1788023427417399,0.5149539159975111,0.17083489744242766,0.9589358760419938,0.3858207045959159,0.059481831397253625,1.7976230487816383,0.23828417413899344,1.4738897920395044,0.5566556020383436,0.1925571219225512,0.0055448442753801876,0.037914746480273376,3.235248190291973e-05
2272,5.619680261263423,3.9599673553950265,1.0705170469344583,1.2988924359575653,5.164067222084994,3.5955284558866807,0.10015404553645718,10.783747483348414,4.060121400931482,6.234584269019452,4.894420891844246,4.044728453524492,0.010179940211379348,0.9731966349989962,0.0001067816910159669
2273,0.8674364685363887,1.2042031170659044,0.43334132273361586,0.6122330252710574,2.9607480823155385,3.9858394228759724,3.0157474515152214,3.828184550851928,4.219950568581125,3.394089405049156,4.598072448147028,0.6041104559721375,1.272047633057408,0.2083609831530499,0.6004367680535795
2274,1.207059182041789,1.776922251592454,1.1804763232289428,1.9193708253078645,5.326290841159,3.23923380249635,3.572986824180921,6.533350023200785,5.3499090757733745,6.506767164387944,5.158604627804215,5.266715991585008,3.353035128873534,0.9960577803559144,1.0731472032304228
2275,1.697218230718013,2.8971078224802636,1.0103732580752542,0.8265446623644491,4.63574945164284,2.60611955337662,2.1384390694189186,6.332967682360856,5.035546891899182,5.646122709718092,3.432664215741067,1.7394353283453705,2.0028500503002897,0.687713175638534,1.093391186440321
2276,0.018895017835615795,0.009311512368209176,0.01689102364214429,0.03673371915277905,0.1675470649127242,0.13416025084121475,0.05013264580575931,0.1864420827483401,0.05944415817396854,0.18443808855486835,0.17089396999399367,0.016264248747581287,0.004310105172858874,0.0002620540446836017,1.868668350646363e-05
2277,0.024026252972890846,0.012659856391710805,0.01202092249858107,0.01370467974540754,0.22952100157720018,0.2539198157499947,0.08878479815593857,0.25354725455009125,0.10144465454764955,0.2415419240757811,0.26762449549540274,0.023809510140149762,0.008490078940140209,0.0005602332589152992,7.427802278159312e-05
2278,3.1167148536527702,0.9595999449579764,2.3201958278311205,0.9119045147602151,4.0668536756007265,0.13678350600959016,0.04009734914643029,7.183568529253497,0.9996972941044066,6.387049503431846,1.0486880207698053,0.9826036262813161,0.0033453594803487543,0.3933328310031676,1.1222732226534582e-05
2279,0.021444436632806402,0.014508008416443077,0.06785530733070114,0.15037813885821844,0.25531272930056154,0.9384177526604874,0.1661041810445669,0.2767571659333681,0.18061218946100988,0.323168036631263,1.0887958915187066,0.026808662345328388,0.016058754342769523,0.0007066749426540841,0.00025556995412445715
2280,2.504415481144297,1.887075624071309,0.8054965307510965,0.634852461630622,4.514598097037284,4.723790350185269,2.7026212010092516,7.019013578181583,4.58969682508056,5.320094627788385,5.358642811815893,4.076919700748319,0.7939917529010796,1.0190631058612405,0.3272557255264179
2281,0.019106223373165733,0.03269041579222316,0.015261406993120325,0.02014250254501763,0.17216144039125605,0.22258999323925893,0.33045748653969825,0.1912676637644217,0.36314790233192146,0.18742284738437615,0.24273249578427653,0.01732989901019523,0.034706192553722356,0.0002990371752645826,0.001170573700866595
2282,2.4311812182002828,0.8985126301238576,0.5585399490606304,0.378811350192814,3.8004685399831573,2.2431375281311934,0.17099985762147096,6.231649758183444,1.069512487745328,4.359008489043784,2.6219488783240084,0.9844981619010249,0.018929171669633225,0.3967272290526341,0.0003857598958942887
