,kl_18_101,kl_101_18,kl_18_50,kl_50_18,ent_18,ent_50,ent_101,ce_18_101,ce_101_18,ce_18_50,ce_50_18,nll_18,nll_101,brier_18,brier_101
934,0.0001,0.0001,0.0001,0.0001,1.273944867825264e-05,1e-05,1e-05,1.8572542989425007e-05,1e-05,1.608237545028465e-05,1e-05,8.300003444018933e-07,-0.0,8.656408923002346e-13,0.0
935,0.0006065333811608822,0.0029992432686193095,0.00011576137065856822,0.0001,8.09993007859136e-05,1e-05,0.004500029256356349,0.0005979448218591221,0.006902415713362681,0.00011378473550481266,1e-05,5.700016245059105e-06,0.0005222363416630233,4.6269765796580486e-11,5.394501768618554e-07
936,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,0.0,0.0
937,0.0001,0.0001,0.0001,0.0001,1e-05,2.548040710356629e-05,1.8476777689145246e-05,1e-05,2.158092334456294e-05,1e-05,2.911440343543618e-05,-0.0,1.3000008449826035e-06,3.552713678800501e-15,3.272160320477724e-12
938,0.0061111739454899035,0.04103029725188129,0.0001,0.00012856269728627248,0.00011980592205868369,0.00017884159932074286,0.03668011407796575,0.006108517836114554,0.07164719461330425,0.00013095017730096654,0.00021551237796609164,8.940039961995489e-06,0.006018112567012502,1.2545242622508113e-10,7.1998212066271e-05
939,0.00010057702542404322,0.0001,0.00010053439527407973,0.0001,0.00011953863292856459,4.2858508469574464e-05,4.239934917540048e-05,0.00012393787461540884,4.523655751596793e-05,0.00012384027397630213,4.57014185402328e-05,9.400044180325122e-06,3.100004805043562e-06,1.7786294659316582e-10,1.9176216170535554e-11
940,0.00011670388192319789,0.0001,0.00011664566764357444,0.0001,9.991592078126613e-05,1e-05,2.4182052392455978e-05,0.00013910727772681374,2.847292803520498e-05,0.0001429483489041542,1.0825422448892476e-05,6.900023805141384e-06,1.6700013944052054e-06,6.175338018721277e-11,5.608402631196441e-12
941,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0000000494736474e-07,-0.0,1.5654144647214707e-14,6.661338147750939e-16
942,0.009385818929701297,0.051988556362230494,0.00031113395114988054,0.00026790702538338664,0.001589887763299326,0.0016731447954195016,0.06184538762664214,0.010575479425567007,0.10459032424049064,0.0017822614331586362,0.00183550655846234,0.0001484110123695524,0.009445609646348198,3.23112882005816e-08,0.00012993691111573558
943,0.02025281025655962,0.2165415940131192,0.0001,0.0001,1e-05,1e-05,0.0983520326721763,0.02016524974702839,0.2950669419421543,1e-05,1e-05,5.000001249589083e-07,0.020163320338094683,3.999023334699814e-13,0.0007944281224145922
944,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,1.0000000494736474e-07,2.220446049250313e-16,2.1094237467877974e-14
945,0.00010666942945646768,0.0001,0.0001,0.0001,3.5263211063019544e-05,1e-05,1e-05,5.446089401802187e-05,1e-05,3.9986140698214106e-05,1e-05,2.400002879962599e-06,-0.0,8.663847417267334e-12,6.661338147750939e-16
946,0.0001,0.0001137839446322372,0.0001,0.0001,1.9634144897138276e-05,1e-05,0.00013290987210090536,2.730991309063179e-05,0.00015059850695498192,2.0579845138114128e-05,1e-05,1.2000007200350829e-06,1.02500525315984e-05,2.146394173507815e-12,1.9733570333357875e-10
947,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,0.0,0.0
948,0.00010930018624746792,0.00014579686687664266,0.00011014020281263694,0.0002044532026369755,1e-05,0.00024691422990575154,0.0002691709968425047,2.7538587627058415e-05,0.000344206851800318,3.008832643410547e-05,0.0003415592697481112,6.000001800173254e-07,1.9900198007588518e-05,4.681810494844285e-13,4.890007287983167e-10
949,0.0001,0.0001,0.0001,0.0001,1e-05,1.9937675811766733e-05,1e-05,1e-05,1e-05,1e-05,2.2812624673891676e-05,-0.0,5.000001249589083e-07,4.440892098500626e-15,3.808064974464287e-13
950,0.0002713964513571521,0.0014602749284629362,0.00013101084093383554,0.00036076878378760906,1.4329634089861924e-05,0.00048396939833672813,0.0018707919920190087,0.00019219248870194883,0.003079304626543494,5.3574926721403845e-05,0.0007246998875337256,9.500004512498481e-07,0.00018234662413520807,1.3703482792948307e-12,5.346267006878236e-08
951,0.00016821309330935854,0.0004096190796533417,0.00022356024468059437,0.0001179003892124607,0.00033765669025162195,1e-05,0.0007591518174667842,0.00042253733344673866,0.0010362594335068592,0.0004540991450864257,3.0207270682637018e-05,2.800039200734549e-05,6.820232572570633e-05,1.3202705595460884e-09,8.023755770913965e-09
952,0.00011644853302276921,0.0001,0.00010999361211515974,0.0001,5.185009411122983e-05,1e-05,1e-05,9.172927224071421e-05,1e-05,7.761885239954567e-05,1e-05,3.7000068450677693e-06,-0.0,1.92320603886742e-11,0.0
953,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,2.220446049250313e-16,0.0
954,0.0001,0.0001,0.0001,0.0001,1.1644699065434242e-05,1e-05,1e-05,1.357976989317292e-05,1e-05,1.5224823280434516e-05,1e-05,7.000002449647321e-07,2.400000287847015e-07,7.4495964952348e-13,1.0258460747536446e-13
955,0.0001865746631866982,0.0005718203374762554,0.0001,0.0001,1.3573420916647295e-05,1e-05,0.001112403690175884,0.00010632231676091532,0.0015394628179674233,1.6263805697468662e-05,1e-05,8.300003444018933e-07,9.740474368805122e-05,1.0769163338864018e-12,1.2903747959036593e-08
956,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,0.0,0.0
957,0.0006416849987068989,0.0002121074548268537,0.0005549383927121475,0.00020420652138101385,0.001337588877839307,0.00013125733370744573,3.0182745887527114e-05,0.0018155113806545239,0.0001447303282643199,0.0017297944925828252,0.00024312209883910768,0.00012410770104209981,2.0000019999491555e-06,2.562837098096793e-08,6.8439698353017775e-12
958,0.0005465146319410511,0.0023889629721766427,0.00017940399645539166,0.0004222600233960514,0.00013229972525030434,0.0010328858643650937,0.004055274039836279,0.0005932273476394693,0.005920237570082521,0.0002178004887741907,0.0012765396336756355,9.300043245257993e-06,0.00046037595675021335,1.0609180201015533e-10,4.1450962162681293e-07
959,0.001933298050998867,0.005777181839424621,0.0001,0.00010498328414636264,0.0013239617992525197,0.0014142223157272505,0.01539313311604991,0.0028346372661813553,0.019260221858731948,0.00133030819404799,0.0014228587078613513,0.00012994844293318615,0.001973486043207821,3.229753131606117e-08,6.606439277412335e-06
960,0.00018535459326378723,0.00010370009384580623,0.0002297997753626111,0.00010380009522086231,0.00018671791068634804,1e-05,1e-05,0.000299125597861858,1.5200802668661731e-05,0.0003518218952897449,1.387613021817193e-05,1.3800095220828772e-05,1.0000000494736474e-07,2.505623486470654e-10,2.0317081350640365e-14
961,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,2.6645352591003757e-15,2.220446049250313e-16
962,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,2.220446049250313e-16,0.0
963,0.0007216546744397322,0.00016424275592627044,0.000745410592611494,0.00016460278271835044,0.0008630397850670032,1e-05,1e-05,0.0014586767325623802,7.923206203056774e-05,0.0014821232849260505,7.515964551792437e-05,7.460278271843048e-05,3.6000006483257204e-07,7.867525186888713e-09,2.041700142285663e-13
964,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1.031287117898384e-05,1e-05,1e-05,1e-05,3.6000006483257204e-07,-0.0,2.5646151868841116e-13,0.0
